Account ID,Username,Platform,Follower Count,Posts Per Week,Engagement Rate,Ad Spend (USD),Conversion Rate,Campaign Reach
2890.0,,Facebook,608147.0,1.0,0.0986,822.81,0.0121,44779.0
2891.0,oprice,Instagram,763242.0,,0.0642,,0.0174,46735.0
2892.0,omorgan,LinkedIn,328836.0,6.0,0.0856,928.25,0.0319,19454.0
2893.0,ucooper,,816076.0,5.0,,372.21,0.0488,23169.0
2894.0,randallmichael,Twitter,769667.0,7.0,0.102,862.77,0.011,47719.0
2895.0,michael16,TikTok,441997.0,,,117.15,0.0148,31498.0
,nathaniel06,TikTok,553903.0,6.0,0.102,587.66,0.0416,23853.0
2897.0,fordrichard,Instagram,103117.0,7.0,0.102,317.82,0.0186,44239.0
2898.0,mhart,TikTok,320617.0,6.0,0.0856,81.94,0.0494,39424.0
2899.0,owenskeith,LinkedIn,716172.0,4.0,0.0642,597.33,0.0418,27835.0
2900.0,victorsmith,Twitter,,5.0,0.0642,870.78,0.0337,16940.0
2901.0,deandawn,,42645.0,3.0,0.102,431.19,0.0194,25594.0
2902.0,bhamilton,Instagram,79242.0,5.0,0.0986,323.63,0.015,17495.0
2903.0,hardyjames,Facebook,574485.0,7.0,0.0642,76.36,0.0304,34715.0
2904.0,keithseth,Twitter,151777.0,7.0,0.0834,909.29,0.0226,45344.0
2905.0,garciasarah,Instagram,973627.0,4.0,0.0642,192.45,0.0266,27580.0
2906.0,bryanfisher,Twitter,199777.0,3.0,0.0834,221.5,0.0165,15807.0
2907.0,jennifervaughn,Twitter,741454.0,1.0,0.102,995.79,,29711.0
2908.0,kristinlynch,Facebook,780749.0,4.0,0.0642,,0.0191,45544.0
2909.0,keycarol,Instagram,46241.0,2.0,,872.77,0.0264,28049.0
2910.0,brenda85,Twitter,24997.0,6.0,0.0856,841.85,,25341.0
2911.0,anthonyanderson,Instagram,,3.0,0.0642,938.98,0.0161,14285.0
2912.0,wstevens,Twitter,204678.0,5.0,0.102,494.5,0.0344,27086.0
2913.0,dmartin,,865911.0,7.0,0.0986,693.78,0.0231,22575.0
2914.0,nelsonalfred,,380829.0,2.0,0.0834,960.27,0.0352,
2915.0,,Instagram,35018.0,3.0,0.102,184.93,0.0426,28119.0
2916.0,christopherbarnes,LinkedIn,940363.0,4.0,0.0834,238.51,0.0478,17668.0
2917.0,robertsanders,Twitter,257840.0,4.0,0.102,184.52,0.019,4399.0
2918.0,yhahn,TikTok,417169.0,3.0,0.0834,,0.0309,46215.0
2919.0,grobinson,LinkedIn,498414.0,7.0,0.0986,602.27,0.0359,8610.0
2920.0,hevans,TikTok,654602.0,4.0,0.102,538.1,0.0331,40850.0
2921.0,ctorres,LinkedIn,984896.0,1.0,0.0986,468.93,0.0174,16187.0
2922.0,taylornewman,LinkedIn,812701.0,3.0,0.102,270.38,0.0149,14208.0
2923.0,elizabethelliott,Twitter,864055.0,7.0,0.0642,777.68,,41086.0
2924.0,perezjacqueline,LinkedIn,885245.0,4.0,0.0642,277.01,0.0265,20099.0
2925.0,josephjordan,TikTok,,3.0,0.102,53.62,0.026,36652.0
2926.0,ashley65,Facebook,51050.0,6.0,0.102,529.18,0.0244,41777.0
,jeremy87,TikTok,247462.0,5.0,0.0834,493.46,0.0274,46603.0
2928.0,andrew37,Instagram,431147.0,2.0,0.0834,754.41,0.0174,
2929.0,williamsongarrett,TikTok,997355.0,5.0,0.0834,468.77,0.0369,
2930.0,kayla25,Facebook,780037.0,1.0,0.0856,97.1,0.011,47780.0
2931.0,slambert,TikTok,770329.0,2.0,0.0834,274.55,,36001.0
2932.0,robinsonlindsey,Facebook,262744.0,5.0,0.102,515.08,0.0115,9264.0
2933.0,wcolon,LinkedIn,808764.0,5.0,0.0856,932.62,0.0272,33701.0
2934.0,,TikTok,21262.0,4.0,0.102,395.39,0.0354,15886.0
,reidkristine,LinkedIn,649302.0,5.0,0.0642,582.66,0.0385,1406.0
2936.0,stephanielopez,TikTok,73904.0,7.0,0.0642,177.41,0.0404,11691.0
2937.0,nicholasmontgomery,Twitter,22290.0,5.0,0.102,683.21,0.0118,21502.0
2938.0,mfreeman,Twitter,364659.0,4.0,0.0642,124.95,0.0186,46363.0
2939.0,erodriguez,LinkedIn,578655.0,5.0,0.0856,984.35,0.0108,13441.0
2940.0,alexandersamuel,Instagram,223577.0,2.0,0.0856,,0.0136,10917.0
2941.0,jmiller,Facebook,628011.0,1.0,0.102,286.17,0.0126,20240.0
2942.0,mnolan,TikTok,782688.0,3.0,,791.29,0.0188,30064.0
2943.0,nturner,Instagram,390912.0,5.0,0.0642,806.92,0.0432,26153.0
2944.0,teresataylor,Facebook,916535.0,4.0,0.0856,952.5,0.0133,9709.0
2945.0,sophia02,LinkedIn,940289.0,6.0,0.102,846.43,0.0186,30341.0
2946.0,aandrade,Instagram,706488.0,2.0,0.0642,274.15,0.0259,2771.0
2947.0,ihernandez,,,5.0,0.0642,413.32,0.0189,5136.0
2948.0,kharris,LinkedIn,,6.0,0.0856,745.68,0.0434,
2949.0,michaelpatrick,Twitter,592231.0,5.0,0.102,367.56,0.0149,24499.0
2950.0,kristinlynch,LinkedIn,667924.0,1.0,0.0642,209.6,0.0279,18475.0
2951.0,brian16,Twitter,870095.0,7.0,0.0642,269.91,0.0328,25826.0
2952.0,ptorres,Facebook,685706.0,7.0,0.102,992.22,0.0262,36099.0
2953.0,nrodriguez,Facebook,701666.0,6.0,0.0856,211.61,0.0261,8027.0
2954.0,katherinechristian,Twitter,872420.0,7.0,0.0856,250.31,0.0389,31373.0
2955.0,mariewilliams,Twitter,255709.0,3.0,0.102,569.83,0.0345,39036.0
2956.0,barbarabranch,Twitter,713500.0,3.0,0.0986,,0.0499,43926.0
2957.0,hgonzalez,LinkedIn,205350.0,5.0,0.0986,507.13,0.0108,20848.0
2958.0,dennismichael,Twitter,856030.0,3.0,0.0642,358.78,,23685.0
2959.0,stephaniehouse,Facebook,271024.0,4.0,0.0834,952.28,0.0363,21326.0
2960.0,websterchristina,TikTok,323015.0,5.0,0.0986,432.08,0.0122,34905.0
2961.0,xmacias,Instagram,769247.0,5.0,0.0834,,0.0273,2894.0
2962.0,kathymacias,TikTok,568821.0,5.0,0.0856,729.55,0.0332,20620.0
,mnolan,Facebook,923027.0,3.0,0.0856,85.1,0.0298,26041.0
2964.0,fordrichard,Instagram,750301.0,5.0,0.0834,184.52,0.0477,35374.0
2965.0,ugrant,LinkedIn,291413.0,6.0,0.0642,396.53,0.0212,18862.0
2966.0,stacey77,Instagram,35839.0,4.0,0.0834,104.47,,46500.0
2967.0,diana02,Facebook,138834.0,2.0,0.0834,376.93,0.0452,3983.0
2968.0,ohuber,Instagram,473093.0,2.0,0.0856,402.45,0.0248,23950.0
2969.0,meghan87,Instagram,357886.0,5.0,0.0642,869.5,0.0457,1925.0
2970.0,jmiller,Instagram,946050.0,4.0,0.0986,696.43,0.0238,31070.0
2971.0,tiffanystevens,Instagram,974484.0,6.0,0.0856,68.52,0.0417,13975.0
2972.0,ricardo38,TikTok,388872.0,7.0,0.0856,934.87,0.0281,7470.0
2973.0,carterelizabeth,Instagram,431609.0,6.0,0.102,160.84,0.016,18136.0
2974.0,aryan,Facebook,205180.0,6.0,0.102,387.96,0.013,
2975.0,christianmiller,TikTok,139659.0,2.0,0.102,257.56,0.015,30721.0
2976.0,julianfisher,TikTok,74586.0,4.0,0.0856,233.99,0.0296,41099.0
2977.0,zblackburn,TikTok,305661.0,5.0,0.0834,245.74,0.0311,3330.0
2978.0,nicolereyes,Facebook,90671.0,5.0,0.102,539.03,0.0306,14083.0
2979.0,angelsmith,Facebook,785485.0,7.0,0.0642,,0.0412,18646.0
2980.0,cooperpaul,Twitter,940552.0,3.0,0.102,298.95,0.0473,16344.0
2981.0,hobrien,TikTok,958192.0,3.0,0.0834,801.17,0.0279,41707.0
2982.0,garciaaudrey,LinkedIn,404172.0,2.0,,185.21,0.015,39345.0
2983.0,jennifersanchez,Twitter,951598.0,5.0,0.0856,282.65,0.0131,26542.0
2984.0,xmartinez,Instagram,500207.0,2.0,0.0986,262.66,0.0143,49920.0
,thayes,Facebook,437955.0,5.0,0.0986,652.74,0.0136,33737.0
2986.0,garciakatherine,LinkedIn,715561.0,5.0,0.0856,903.99,0.0174,35691.0
2987.0,cruzantonio,LinkedIn,423526.0,3.0,0.0986,888.13,0.0304,20750.0
2988.0,monroedavid,,493859.0,3.0,0.0642,572.98,0.0488,48868.0
2989.0,ronnie15,Twitter,425662.0,,0.0642,737.59,0.0156,
2990.0,millerrobert,Twitter,886476.0,,0.0856,972.62,0.0112,16118.0
2991.0,campbelljose,LinkedIn,,5.0,0.0856,853.81,0.0485,33206.0
2992.0,john82,Instagram,483824.0,1.0,0.0834,967.56,,14592.0
2993.0,marycrawford,Facebook,52053.0,2.0,0.102,995.14,0.0343,6356.0
2994.0,corymann,TikTok,261726.0,3.0,0.0986,83.12,0.0447,1470.0
2995.0,hardyalexander,Facebook,35902.0,1.0,0.0834,265.2,0.0292,20412.0
,rmendoza,LinkedIn,974370.0,1.0,0.0986,748.28,0.0372,24184.0
2997.0,elizabeth54,Twitter,660216.0,3.0,0.0856,353.04,0.0227,30348.0
2998.0,nicolegalloway,Instagram,858604.0,6.0,0.0834,712.81,0.0245,45635.0
2999.0,montgomeryjaime,Twitter,,4.0,0.0834,335.78,0.0175,23277.0
3000.0,ewilliams,Twitter,876815.0,6.0,0.102,508.6,0.0108,27386.0
3001.0,lisa91,Twitter,46995.0,3.0,0.0856,395.01,0.0486,36550.0
,jeremiah03,TikTok,443093.0,1.0,0.0834,206.84,0.0259,20151.0
,mtaylor,TikTok,486928.0,5.0,0.102,825.62,0.0499,
,robertpalmer,LinkedIn,230454.0,,0.0642,284.36,0.0341,29112.0
3005.0,blakebell,TikTok,930891.0,2.0,0.0986,,0.0486,20793.0
3006.0,sarahyang,LinkedIn,547340.0,4.0,0.0834,968.85,0.0354,15018.0
3007.0,mariahbell,Facebook,265133.0,6.0,0.102,568.9,0.0308,20176.0
3008.0,patty20,Twitter,743220.0,1.0,0.0834,989.88,0.0463,1414.0
3009.0,destinymartinez,,45375.0,1.0,0.0986,575.94,0.0198,21064.0
3010.0,sthompson,TikTok,866961.0,6.0,0.0642,578.0,0.0432,4687.0
3011.0,anne79,Facebook,27010.0,5.0,0.102,947.76,0.0434,11122.0
3012.0,kenneth67,TikTok,493017.0,4.0,0.0642,907.34,0.0238,46017.0
3013.0,andradewesley,Facebook,430984.0,4.0,0.0986,599.73,0.0353,20415.0
3014.0,,Facebook,693336.0,5.0,0.102,514.6,0.0132,19530.0
3015.0,bethgrimes,LinkedIn,698938.0,6.0,0.0856,570.51,0.0362,4153.0
3016.0,johnsonkelly,Facebook,413967.0,,0.0834,578.63,0.0498,11336.0
3017.0,nrodriguez,Twitter,130678.0,6.0,0.0986,800.15,0.0268,
3018.0,tylermartin,LinkedIn,724032.0,,,876.46,0.0437,30820.0
,dhouse,TikTok,819220.0,5.0,0.0986,672.02,0.0362,
3020.0,wmaxwell,LinkedIn,941972.0,1.0,0.0856,926.97,0.0158,8979.0
3021.0,kimberly57,TikTok,893765.0,2.0,0.0834,485.39,0.0278,49846.0
3022.0,tammy32,Instagram,324321.0,6.0,0.0642,926.97,0.0131,24786.0
3023.0,dmanning,Twitter,410884.0,5.0,0.102,291.47,0.0286,23460.0
3024.0,julie27,,280299.0,1.0,0.102,799.04,,38180.0
3025.0,laurendurham,Instagram,241889.0,7.0,0.102,503.42,0.0175,18669.0
3026.0,harrislisa,Instagram,196521.0,6.0,0.102,787.7,0.0273,25138.0
3027.0,morrisonheidi,LinkedIn,746472.0,7.0,0.0642,270.91,0.0205,11465.0
3028.0,,Instagram,699607.0,4.0,0.0856,808.94,,23808.0
3029.0,wmercado,Facebook,702435.0,3.0,0.0986,327.81,0.0398,34141.0
3030.0,michaellopez,LinkedIn,650153.0,,,715.96,0.0318,1517.0
3031.0,ntaylor,TikTok,14449.0,4.0,0.0856,724.29,0.0313,25109.0
3032.0,muellerolivia,LinkedIn,265107.0,1.0,0.102,648.02,0.0147,47828.0
3033.0,perezbobby,TikTok,,5.0,0.0834,323.63,0.0253,3782.0
3034.0,jamiejones,Twitter,611356.0,6.0,0.0856,331.37,0.0166,3356.0
3035.0,brittney04,TikTok,41937.0,5.0,,283.03,0.044,6220.0
3036.0,pierceaaron,Twitter,389737.0,2.0,0.0856,154.01,0.0364,35101.0
3037.0,jeffreymcneil,TikTok,722149.0,6.0,0.0856,947.76,0.0244,11255.0
3038.0,hayespamela,,678401.0,4.0,0.0986,269.7,0.025,6729.0
3039.0,teresataylor,Facebook,536599.0,3.0,0.0834,371.62,0.0237,4533.0
3040.0,toneill,LinkedIn,999055.0,4.0,0.0642,799.49,0.0174,21862.0
3041.0,taylornewman,LinkedIn,581970.0,7.0,0.0856,952.79,0.0472,9563.0
3042.0,eedwards,Facebook,891981.0,3.0,0.0856,789.39,0.0466,27481.0
3043.0,amberhanson,Instagram,70984.0,4.0,0.0642,695.52,0.0189,35506.0
3044.0,gtorres,LinkedIn,151355.0,5.0,,557.58,0.0367,6127.0
3045.0,mike65,Instagram,381855.0,,0.0642,928.28,0.049,46620.0
3046.0,justin99,Instagram,25762.0,4.0,0.0856,604.48,0.0365,37483.0
3047.0,adamjohnson,Facebook,586531.0,4.0,0.102,184.52,0.0194,10169.0
3048.0,awilkins,Facebook,464639.0,4.0,0.102,252.29,0.046,4107.0
,thammond,Twitter,215880.0,3.0,0.0986,898.66,0.0426,45348.0
3050.0,kellie00,LinkedIn,838043.0,3.0,0.0856,370.17,0.0192,45363.0
3051.0,rodgerszachary,Facebook,444186.0,5.0,0.102,97.1,0.0241,11025.0
3052.0,manuel94,Instagram,100046.0,3.0,0.102,804.4,0.0448,16963.0
3053.0,kgraves,Twitter,888450.0,3.0,0.0986,422.61,0.0194,35282.0
3054.0,jeffreybennett,TikTok,13499.0,6.0,0.0986,695.52,0.0116,
3055.0,kgraves,TikTok,237270.0,3.0,0.0642,864.3,0.0223,4785.0
3056.0,travis06,,875516.0,,0.0986,244.21,0.0257,18710.0
3057.0,kfowler,Twitter,906814.0,1.0,0.0986,182.75,0.0134,45111.0
3058.0,,LinkedIn,365750.0,4.0,0.102,932.47,0.0269,
3059.0,sarahowen,Instagram,711451.0,6.0,0.0856,539.03,,19694.0
3060.0,kaitlyn63,Twitter,509616.0,1.0,0.0642,152.25,0.0108,39060.0
3061.0,vbrady,TikTok,959451.0,2.0,0.0986,469.53,0.0164,44139.0
3062.0,david74,,898785.0,6.0,0.0986,932.62,0.0483,9446.0
3063.0,gluna,Twitter,511486.0,2.0,0.0834,767.52,0.0448,22544.0
3064.0,patty20,LinkedIn,301872.0,5.0,0.0834,446.68,0.0229,1846.0
,woodjodi,Instagram,441412.0,5.0,0.0856,851.98,0.042,23420.0
3066.0,,Facebook,619842.0,6.0,0.0642,872.61,0.0181,21965.0
3067.0,wendylee,LinkedIn,840138.0,3.0,0.0642,,0.0428,24042.0
3068.0,stephanie02,TikTok,591662.0,5.0,0.0642,500.73,,
3069.0,wrightnorman,TikTok,666658.0,2.0,0.0856,390.54,0.0405,47297.0
,christophermartinez,Facebook,723181.0,6.0,0.102,435.65,0.0237,43893.0
3071.0,ewalters,Twitter,452633.0,3.0,0.0642,625.62,0.0101,10969.0
3072.0,hgonzalez,Twitter,164303.0,3.0,0.102,,0.0499,18875.0
3073.0,,Facebook,314375.0,7.0,0.0986,594.15,0.0255,8621.0
3074.0,nvincent,Instagram,840871.0,5.0,0.0834,742.79,0.0128,40164.0
3075.0,jaclyn79,LinkedIn,820546.0,6.0,0.0856,75.54,0.0145,24646.0
3076.0,wrightaudrey,Instagram,385711.0,3.0,0.102,643.57,0.0208,6159.0
3077.0,alvarezdanielle,Instagram,42829.0,2.0,0.102,565.07,0.0307,19583.0
3078.0,qfisher,TikTok,,4.0,,429.58,0.0361,19392.0
3079.0,bberry,LinkedIn,132332.0,3.0,0.0642,689.23,0.0172,11272.0
3080.0,yvettepotts,TikTok,282785.0,7.0,0.0642,74.11,,45490.0
,adamthomas,Instagram,31913.0,4.0,0.102,498.58,0.0105,44810.0
3082.0,brady22,Instagram,911017.0,6.0,0.0986,322.9,0.0334,28964.0
3083.0,aflores,Twitter,232351.0,6.0,0.102,238.14,0.0343,4107.0
3084.0,erica07,Twitter,783297.0,3.0,0.0642,241.52,0.0303,5736.0
3085.0,garciajustin,Twitter,954358.0,2.0,0.102,645.84,0.0397,11512.0
3086.0,fmolina,LinkedIn,741706.0,4.0,0.0856,222.59,0.012,6865.0
3087.0,fwalker,Instagram,717686.0,3.0,0.0642,249.3,0.0215,18422.0
3088.0,dunndaniel,Twitter,899302.0,4.0,0.0856,133.68,0.0392,21017.0
3089.0,xmartinez,Twitter,56633.0,7.0,0.0834,73.0,0.0451,9895.0
3090.0,zobrien,Facebook,669927.0,2.0,0.0986,123.58,0.0337,22338.0
3091.0,millerjill,LinkedIn,234984.0,4.0,0.0856,678.02,0.0318,11429.0
3092.0,jamie67,TikTok,229858.0,3.0,0.0642,249.3,0.0304,7979.0
3093.0,crosslaura,Twitter,279904.0,3.0,0.0834,753.13,0.0158,14649.0
3094.0,aflores,Instagram,171678.0,5.0,0.102,390.54,0.04,47899.0
3095.0,justin99,TikTok,761469.0,3.0,0.0834,194.99,0.0198,14002.0
3096.0,jonathanjones,TikTok,884155.0,6.0,0.0834,641.6,0.0116,17122.0
3097.0,shawnallen,,114069.0,6.0,0.0856,699.97,0.0216,7431.0
3098.0,robertharrington,LinkedIn,997362.0,4.0,0.102,587.97,0.0285,41232.0
3099.0,mfreeman,Twitter,705097.0,1.0,0.0642,55.4,0.0347,49015.0
3100.0,graymelinda,Facebook,131380.0,6.0,0.0642,,0.028,17288.0
3101.0,,,655608.0,7.0,0.0834,252.39,0.03,10272.0
,sierrajohnson,Twitter,761363.0,5.0,0.0986,682.58,0.0466,3192.0
3103.0,kaylasmith,Twitter,712509.0,3.0,0.0856,492.15,0.0176,9755.0
3104.0,garymoore,LinkedIn,69236.0,,0.0834,422.61,0.0234,4576.0
3105.0,gsharp,Twitter,740057.0,1.0,0.102,285.16,0.0304,48278.0
3106.0,stuartsmith,Facebook,561049.0,6.0,0.0986,512.18,0.0418,30466.0
3107.0,williamskyle,Twitter,479384.0,3.0,0.0642,233.99,0.0166,23089.0
3108.0,xlindsey,TikTok,495566.0,6.0,0.0986,643.57,0.0318,9921.0
3109.0,valdezjessica,Twitter,547030.0,3.0,0.0986,913.44,0.0216,
,olopez,Facebook,171573.0,3.0,0.0834,796.42,0.0193,46263.0
3111.0,johnnyphillips,LinkedIn,680149.0,3.0,0.0986,494.5,0.0454,10846.0
3112.0,cameron78,LinkedIn,563301.0,2.0,0.0834,504.44,0.0186,5779.0
3113.0,ryanchambers,TikTok,87229.0,6.0,0.0986,129.24,0.0227,30307.0
3114.0,nicholaspeters,TikTok,616884.0,1.0,0.102,261.62,0.021,32982.0
3115.0,rachelgutierrez,,950488.0,,0.0642,,0.0419,23849.0
3116.0,kristinwilson,Twitter,661395.0,6.0,0.0834,377.8,0.0145,39042.0
3117.0,christopherbarnes,Twitter,,3.0,0.0986,446.68,0.0209,10751.0
3118.0,russellmelissa,Facebook,775776.0,4.0,0.0834,676.94,0.0275,44801.0
3119.0,rshort,TikTok,148845.0,1.0,0.0986,520.67,0.0371,14427.0
3120.0,ahoover,TikTok,315568.0,5.0,0.0856,643.57,0.041,4242.0
3121.0,amanda27,Twitter,722820.0,1.0,0.0856,238.14,0.0103,24123.0
3122.0,donaldthompson,Twitter,340133.0,7.0,0.102,431.53,0.0269,26846.0
3123.0,leemorales,LinkedIn,762261.0,4.0,0.0986,108.56,0.0444,5744.0
3124.0,cboyd,Instagram,164185.0,6.0,0.0986,689.23,0.0329,22969.0
3125.0,calebramsey,LinkedIn,183706.0,,0.0642,570.51,0.0412,13705.0
3126.0,fsanchez,Instagram,53095.0,1.0,,969.81,0.0424,48452.0
3127.0,fwade,Twitter,496812.0,6.0,0.0834,402.45,0.0424,
3128.0,cbrown,TikTok,211915.0,1.0,0.0834,948.58,0.039,10667.0
3129.0,perryrichard,LinkedIn,849514.0,,0.0834,754.41,0.0314,10954.0
3130.0,donaldthompson,TikTok,209503.0,6.0,0.0834,814.78,0.0113,20203.0
3131.0,corydavis,Twitter,285788.0,6.0,0.0834,253.21,0.0115,24573.0
3132.0,tylermartin,Instagram,63649.0,6.0,0.0834,356.29,0.0275,31198.0
3133.0,jacksonsuzanne,Facebook,980516.0,6.0,0.0856,728.88,0.0283,30873.0
3134.0,carlosholt,,62892.0,4.0,0.0986,372.21,0.0181,24957.0
3135.0,michaelperez,,84112.0,2.0,0.102,785.47,,32509.0
3136.0,pbarrett,Facebook,555542.0,7.0,0.102,993.2,0.0243,20385.0
3137.0,carpenterthomas,Twitter,832845.0,6.0,0.102,365.32,0.0354,29113.0
3138.0,brenda00,LinkedIn,415423.0,5.0,0.0642,139.38,0.028,24092.0
3139.0,ibrock,Twitter,539099.0,3.0,0.0642,387.36,0.0397,7752.0
3140.0,alexandra95,TikTok,868445.0,3.0,0.0856,51.95,0.0184,41175.0
3141.0,kevin83,Facebook,295688.0,1.0,0.0856,522.77,0.0142,2046.0
3142.0,coxricardo,Instagram,46338.0,3.0,0.0986,597.33,0.0285,17993.0
3143.0,shanejohnson,Facebook,243554.0,1.0,0.0856,772.9,0.0347,
3144.0,krystal64,Twitter,81479.0,2.0,0.0642,352.12,0.0166,6698.0
3145.0,elizabeth86,Facebook,,6.0,0.0642,539.58,,49429.0
3146.0,smithdanielle,Instagram,587793.0,3.0,0.0642,788.29,0.035,34931.0
3147.0,tracistephens,,553595.0,6.0,0.0986,53.54,0.0424,15642.0
3148.0,markgray,LinkedIn,865811.0,1.0,0.0856,230.6,0.047,47664.0
3149.0,katieking,Facebook,356969.0,2.0,0.0856,361.46,0.024,11712.0
3150.0,benjamingutierrez,Facebook,598198.0,2.0,0.0642,505.51,0.0273,3872.0
3151.0,tammy73,Instagram,279165.0,1.0,0.0642,449.39,0.0105,41567.0
3152.0,dixonjulie,LinkedIn,206141.0,5.0,0.0642,555.7,0.043,12639.0
3153.0,colestevens,LinkedIn,953416.0,,0.0642,630.47,0.0394,21799.0
3154.0,hbrooks,TikTok,450606.0,3.0,0.0986,791.29,0.0118,18536.0
3155.0,eedwards,Instagram,,5.0,0.0986,84.87,0.0369,22502.0
3156.0,tmarquez,Instagram,,1.0,0.0834,214.78,0.0115,40552.0
3157.0,cunninghamkevin,Twitter,538710.0,4.0,0.0642,74.11,,17712.0
3158.0,anne79,Twitter,933005.0,7.0,0.102,676.94,0.0354,17589.0
3159.0,yweaver,Facebook,310765.0,6.0,0.0986,849.97,0.0127,18786.0
3160.0,bakerchristina,LinkedIn,887098.0,5.0,0.0986,137.36,0.0285,45634.0
3161.0,william00,TikTok,18893.0,3.0,0.0642,677.17,0.048,39005.0
3162.0,qfisher,LinkedIn,154586.0,2.0,0.0986,429.58,0.03,19661.0
3163.0,barbara57,Instagram,150645.0,4.0,0.0642,698.14,0.0302,47775.0
,dmiller,Instagram,54242.0,4.0,0.102,556.13,0.0181,20551.0
3165.0,nponce,Twitter,278641.0,1.0,0.0834,972.33,0.0226,20562.0
3166.0,smithmatthew,Facebook,572565.0,,0.0834,238.74,0.0238,24115.0
3167.0,garymoore,Twitter,,,0.0986,474.46,0.0227,16554.0
3168.0,patrick36,Facebook,601368.0,7.0,0.0986,318.74,0.0255,26445.0
3169.0,,Facebook,589726.0,2.0,0.102,82.92,0.0392,13460.0
3170.0,aliciajohns,Twitter,430054.0,,0.0834,334.54,0.0219,19058.0
3171.0,kevinblack,Instagram,206429.0,3.0,0.0834,986.41,0.0152,33019.0
3172.0,campbellross,Instagram,766654.0,7.0,0.102,956.1,0.0144,2699.0
3173.0,johnnyphillips,,607105.0,6.0,0.0834,386.94,0.0372,21743.0
3174.0,smithdanielle,LinkedIn,831905.0,6.0,0.0856,511.43,0.0427,13757.0
3175.0,claudiaferrell,LinkedIn,324183.0,4.0,0.0986,76.36,0.049,35531.0
3176.0,robinsonmark,TikTok,192453.0,5.0,0.102,933.25,0.0484,
3177.0,mcculloughedward,LinkedIn,946137.0,7.0,0.0642,888.27,0.0135,39335.0
3178.0,courtneysanchez,,306090.0,3.0,0.0856,187.74,0.0427,28764.0
3179.0,fwade,Facebook,206379.0,3.0,0.102,797.64,0.0166,3040.0
3180.0,kimryan,Twitter,647523.0,,0.0642,615.99,0.0244,37975.0
3181.0,stephanievasquez,Instagram,937454.0,6.0,0.0986,99.67,0.0266,18762.0
3182.0,aprilwilliams,Twitter,696537.0,2.0,0.0834,738.77,0.0329,14904.0
3183.0,,Instagram,257878.0,5.0,0.0834,143.89,0.0304,5745.0
3184.0,jennifer98,LinkedIn,581613.0,5.0,0.102,307.41,0.03,34714.0
3185.0,teresataylor,Twitter,704037.0,5.0,0.102,789.39,0.044,23609.0
,,Instagram,512157.0,5.0,,365.32,0.0161,6624.0
3187.0,erin92,Facebook,391612.0,2.0,0.102,57.19,0.0238,4022.0
3188.0,lisa30,LinkedIn,,1.0,0.0856,369.37,0.0404,20900.0
3189.0,yhahn,TikTok,171182.0,1.0,0.0834,374.56,0.0249,40770.0
3190.0,robinsonmark,Twitter,845179.0,2.0,0.0642,557.81,0.0406,22921.0
3191.0,kgraves,Facebook,390134.0,6.0,0.0834,891.71,0.0304,20882.0
3192.0,cody87,TikTok,954391.0,2.0,0.0642,893.56,0.046,16304.0
3193.0,melissacordova,Instagram,525581.0,1.0,0.0642,279.32,,28880.0
3194.0,ubecker,LinkedIn,94915.0,,0.102,514.07,0.0186,
3195.0,robinsonsandra,LinkedIn,55800.0,6.0,0.102,772.9,0.0372,47910.0
3196.0,victoria86,Instagram,549924.0,3.0,0.0834,497.57,0.0283,14426.0
3197.0,timothyrandall,TikTok,326376.0,6.0,0.0856,967.56,0.0213,36635.0
3198.0,kstewart,TikTok,630066.0,4.0,0.102,784.57,0.0379,29791.0
3199.0,cooperpaul,Twitter,672382.0,3.0,0.0856,474.87,0.0264,1804.0
3200.0,bethgrimes,TikTok,892511.0,4.0,0.0856,259.06,0.0262,39601.0
3201.0,nicholas41,Facebook,285357.0,3.0,0.0642,460.86,0.0143,45033.0
3202.0,mariah21,Twitter,16672.0,3.0,,153.65,0.0303,42527.0
3203.0,,TikTok,,5.0,0.0642,985.46,0.0241,36433.0
3204.0,tylerwilliams,Instagram,761900.0,3.0,0.0856,827.71,0.0218,
3205.0,hughesjohn,Instagram,468931.0,1.0,0.0856,752.14,0.0152,38782.0
3206.0,patrick62,TikTok,633132.0,7.0,0.0986,827.47,0.0385,
3207.0,amandahenry,Instagram,226475.0,7.0,0.0834,960.27,,45239.0
3208.0,williamcoffey,Instagram,59927.0,5.0,0.0642,184.93,0.0238,45957.0
3209.0,hernandezthomas,TikTok,512238.0,1.0,0.0834,296.14,0.019,27235.0
3210.0,thomas49,Instagram,408547.0,3.0,0.102,519.52,0.0153,25620.0
3211.0,robert31,LinkedIn,342519.0,5.0,0.0986,211.61,0.019,15316.0
3212.0,luislove,Instagram,396470.0,5.0,0.0856,869.72,0.0191,
3213.0,kanebrenda,LinkedIn,918403.0,3.0,0.0986,905.83,0.0118,12397.0
3214.0,jeffreyrice,Facebook,200773.0,7.0,0.0856,383.19,0.0144,3483.0
3215.0,elizabethcombs,LinkedIn,697767.0,5.0,0.0986,955.85,0.0272,44819.0
3216.0,teresaellis,Instagram,433380.0,2.0,0.0986,497.29,0.0479,16089.0
3217.0,adamjohnson,Instagram,667767.0,6.0,0.0856,656.5,0.038,34674.0
3218.0,timothyrandall,Facebook,466925.0,6.0,0.0642,321.35,0.0263,15494.0
